"G3","school","sex","age","address","famsize","Pstatus","Medu","Fedu","Mjob","Fjob","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","Dalc","Walc","health","absences","G1","G2","set"
16,0.291281546458542,0.77150252655725,18,0.861035940928112,0.822128168864591,0.933886357485902,3,4,0.14710150488709,0.272255286108015,0.73289250925973,0.374647608505798,2,2,0,0.549599631330916,0.230903747316131,0.400648188748292,0.81095262202421,0.355648563055277,0.437519475961233,0.311007229726778,0.353340815573457,4,2,5,3,4,1,6,15,16,"test"
14,0.329770657114553,0.765756354325006,17,0.397805800046462,0.282796568108598,0.267712292311965,3,1,0.48026198870251,0.32964001273458,0.934854442460662,0.322254441302253,1,2,0,0.522529478051381,0.711154692917151,0.491199775683527,0.891616128318128,0.469517381606406,0.688779443055884,0.521930862225369,0.781109143463052,5,4,4,3,4,5,0,11,11,"train"
12,0.34800896586598,0.290788033996315,18,0.822701559321421,0.382121080187081,0.380763583246838,4,4,0.868838591677318,0.330618026304292,0.718119181585794,0.18502386692484,2,2,0,0.391119479633301,0.692842496718376,0.420654596458199,0.813340016994325,0.355033852075941,0.077172313448606,0.278922297998561,0.303108712938954,4,3,4,2,2,4,8,10,11,"train"
14,0.144226389644975,0.761137343441695,18,0.440258486623545,0.490100735438665,0.397896751111206,4,2,0.977335367192652,0.144119864933932,0.775766581464438,0.870020181318946,1,2,0,0.359689252830415,0.106989055310744,0.513672668063368,0.916613378589869,0.352186375332008,0.444349219045265,0.298812020553054,0.90563137083056,5,4,5,1,3,5,4,10,12,"train"
10,0.462798675013617,0.313806752505176,18,0.814521514326989,0.359843665909191,0.604219631519828,2,1,0.104400976019325,0.514190519097527,0.77005523294774,0.434495141741359,2,2,0,0.384427232953866,0.30919322332637,0.441884357774373,0.389903976586481,0.318549753338778,0.931788638718934,0.245109392013646,0.785806713450466,4,3,5,1,2,3,12,8,9,"test"
12,0.166800439575327,0.336473324748063,19,0.324068909541066,0.237480276341426,0.483074459519057,3,3,0.155148113727526,0.664650678604402,0.554457903805741,0.964626080900129,1,2,0,0.618228331976721,0.08981831252178,0.291273875152189,0.743156296824557,0.217774165030404,0.485769086484668,0.148690771689169,0.108591196427993,4,3,5,3,3,5,16,11,12,"test"
16,0.169926059974864,0.401142765483761,18,0.298141025065701,0.435291843854719,0.482163889344282,2,3,0.158078572698318,0.730257293207591,0.882849144234924,0.811054483419418,1,4,0,0.443966743525882,0.13165983221395,0.512870298085195,0.726421955294159,0.506148584755522,0.329092825530559,0.391616592919071,0.798063300109816,4,5,5,1,3,2,10,16,16,"test"
13,0.319265353528991,0.41560331797218,18,0.407864414360421,0.891852295667379,0.526591232145166,1,1,0.21298615276876,0.326717823036098,0.542101013699792,0.609831776336342,2,2,0,0.709357746760812,0.261014966189978,0.833387499776319,0.215156799129796,0.905634121113062,0.601302405574992,0.864084379651652,0.297999752435237,4,4,3,1,1,3,2,13,13,"train"
18,0.496579497002708,0.815916063124999,17,0.794967288452001,0.394846523568797,0.366780707047943,1,2,0.720639231776153,0.882200747531088,0.594046771432096,0.304517326380048,1,2,0,0.521355484408095,0.220865728169875,0.449319654434713,0.778480408468036,0.938289030919371,0.317586605624591,0.909315567320978,0.753612536660536,3,5,2,2,2,1,2,16,17,"test"
15,0.329862935559775,0.0814836254927727,18,0.191665537756411,0.384907194694412,0.335656903980327,2,1,0.152686910761401,0.24028860216571,0.564082910161252,0.36269530388979,1,2,0,0.588920407292865,0.185868232614006,0.352345658122982,0.263538676326148,0.123824364102358,0.708625217714334,0.265143822008733,0.674265713961093,4,2,5,1,2,1,8,14,14,"train"
16,0.234717237516354,0.102427341453136,17,0.413791911920213,0.323069331129322,0.739121508100813,2,4,0.662473628903889,0.978034686522956,0.781578985495531,0.304985601455963,2,2,0,0.474124531425485,0.349196222094549,0.0693312298321463,0.269015413432524,0.20611088450695,0.364509314622855,0.425410399914215,0.739229290810935,4,3,3,1,1,1,6,15,16,"train"
12,0.412785399786758,0.524231458545949,17,0.222894118600286,0.870761252171123,0.59951061071794,2,2,0.532599884110395,0.269636820567458,0.321521229719738,0.583040995168271,2,2,0,0.949485460223646,0.387389246233715,0.466916744166992,0.233776502194348,0.306955693188186,0.505145813177069,0.401784383406033,0.653720399708773,4,4,4,2,3,5,6,12,12,"test"
10,0.335634301600561,0.287479142483855,18,0.862059082303561,0.318606495043419,0.931840561637049,3,2,0.193201460493191,0.797225183475118,0.56826519329097,0.293361369617347,2,2,0,0.733723905774768,0.87305296444115,0.514814046220408,0.330189351150836,0.893057400272087,0.93383396426178,0.46490552002948,0.7318060814245,4,1,1,1,1,5,15,12,9,"test"
12,0.30344722014329,0.724665065136514,18,0.479735700415977,0.434840829753567,0.366372630958202,4,4,0.869659655621593,0.714556043042377,0.49394332698574,0.186834001634694,2,1,0,0.5642448878545,0.762631428087881,0.260041791701087,0.624287861056594,0.371599758307169,0.112126123772796,0.164974714763544,0.267380090643758,3,2,4,1,4,3,6,11,12,"test"
13,0.290878620543174,0.299808064350625,18,0.393396590848547,0.22049742063943,0.687064122194286,4,4,0.967171319266847,0.978007447314736,0.831215064416425,0.810963790924107,1,2,1,0.962241073141997,0.246135973470435,0.570783167100044,0.822461947989459,0.434374916734643,0.519869000745166,0.140684800622636,0.925108819035523,2,4,4,1,1,4,2,14,12,"train"
15,0.343182205848858,0.398204795231165,17,0.266301972810242,0.415950406268656,0.486653598981639,2,2,0.305157500141345,0.730103974574561,0.748381355879622,0.895744781303975,3,3,0,0.475922193610346,0.384020101371866,0.228875735772362,0.39085329997016,0.369381806768383,0.398122068737558,0.202682171355332,0.843293765099666,4,2,3,1,1,1,8,13,15,"train"
10,0.33898384676064,0.210623877978409,19,0.776108395529972,0.294402088568041,0.26328619116463,3,2,0.521948280380296,0.731244187839349,0.771416328926019,0.864347985980539,1,2,1,0.957783764406038,0.302685076213072,0.690546911798478,0.394299754781876,0.510352610564313,0.928314452183149,0.445246760932161,0.457160857611553,3,3,3,4,3,3,0,9,8,"train"
10,0.405191284202083,0.772036769979511,18,0.409921523580355,0.786388999825174,0.559925507447497,4,3,0.888085398500347,0.763476054170385,0.16981886017342,0.48472685632189,2,1,0,0.523292814553514,0.807585839580067,0.487296753517234,0.861192342989961,0.476917725354991,0.448928363551288,0.70051806859949,0.480194832025274,4,2,3,1,2,1,0,10,10,"test"
11,0.299966314258429,0.738422543250168,18,0.446437369262337,0.20706364819491,0.524293698654011,1,2,0.659149102155451,0.318402832502828,0.536762795348628,0.968552403257902,2,1,0,0.282328899244588,0.766340255443991,0.508942171971891,0.293161190176379,0.825541198916081,0.954231608870262,0.584960048953696,0.237878743282217,3,4,4,2,4,4,10,10,10,"test"
10,0.432037329809309,0.828038060740522,17,0.349211732073644,0.88920174143806,0.939377850606754,4,1,0.444808582115908,0.423097699725668,0.547097643637256,0.285856582403114,2,1,0,0.313623975117617,0.770964478780569,0.485833213458344,0.653793467546721,0.345496715903093,0.571112536871807,0.448847421784154,0.934066841062606,4,5,4,2,4,5,22,11,11,"test"
13,0.302460174472903,0.795600718894201,17,0.262613148618159,0.822727390132101,0.937241796604992,3,2,0.884213137354679,0.640891524030966,0.56048683728399,0.289300164929755,1,1,0,0.51683111817329,0.829960960838767,0.514573309780775,0.232193065683523,0.335720411794109,0.435121184923018,0.388460581003628,0.382192670440461,4,4,4,3,4,3,18,13,13,"train"
18,0.129241733174216,0.333051762900572,18,0.817901675510223,0.830105113326157,0.362079083437041,1,1,0.72241100049103,0.324049615643366,0.752246431545925,0.446390541823846,2,4,0,0.316137046251893,0.274505695698654,0.568866720731858,0.800805770386565,0.13362445331583,0.411397410357948,0.904255883454084,0.370401081083162,5,2,2,1,1,3,2,17,17,"test"
13,0.502744481210769,0.292327071695739,18,0.218238008848552,0.456820325643439,0.581618881718493,1,1,0.183126290005598,0.189174885905024,0.53506292150819,0.275718008121169,2,2,0,0.945818628987064,0.794919628358005,0.495379497076704,0.818055398229987,0.423001942681663,0.396742217132923,0.503419311345091,0.202362019912248,5,4,4,1,1,4,0,12,13,"test"
14,0.364000643703162,0.310595071103202,17,0.197132975976983,0.567448770959882,0.366799012765239,2,2,0.186302221722208,0.337006358399731,0.18253356703316,0.37471542136631,1,2,0,0.376895335029251,0.284119270013741,0.376384841146756,0.218723905682209,0.895306531920474,0.231150673725289,0.686039480623506,0.329950393453615,5,4,5,1,2,5,12,12,12,"test"
14,0.230290253602613,0.0828529744840818,18,0.376445963794688,0.320488005990482,0.631985423811754,2,1,0.193954340022203,0.125779819043132,0.759366168146607,0.301883925085759,2,2,0,0.398598514405614,0.838216773928267,0.427884877929388,0.730981855943654,0.392351583424812,0.557660624478033,0.234359606860544,0.693470064009263,4,3,1,1,1,5,10,12,13,"test"
12,0.240783481829668,0.734758327512158,17,0.291539485115143,0.327573673453101,0.485071679850685,1,1,0.248747407843594,0.478723978299801,0.770107580831988,0.826989867514329,1,2,0,0.569598673720554,0.925365800795505,0.571994351026112,0.21501701023894,0.897398444154712,0.542680342346626,0.28218433687133,0.51741504465142,4,3,3,1,2,4,0,12,12,"test"
18,0.10405054263816,0.337271491771237,18,0.299918237548561,0.311199176608838,0.51266754593367,2,2,0.742118914134458,0.885750607685163,0.936161629553308,0.51875767143827,1,3,0,0.21751392703165,0.20718560044271,0.644670845907146,0.193491772168305,0.439395864938028,0.287667579646141,0.429315626904392,0.455794672493158,4,3,3,1,2,2,0,18,18,"test"
14,0.328289969705908,0.419663490980977,17,0.363664529901932,0.406142832197902,0.343672209161099,1,1,0.537628119333145,0.935433259721178,0.704419638372267,0.487304417293961,1,3,0,0.512745332259091,0.257524103895837,0.61675827815603,0.267867386473962,0.648634490555482,0.354398062769885,0.493070679590085,0.40378219514935,4,3,3,1,1,3,0,13,13,"test"
15,0.259515248078068,0.738633626201955,18,0.262702870390182,0.523571310451014,0.48430761229517,2,1,0.559255931654297,0.783454655290864,0.780341179733177,0.373030526534591,1,3,0,0.477036137058868,0.797061233159001,0.553807023066841,0.844398876520195,0.384980222223866,0.262514800964385,0.367457720600526,0.381730174849235,4,2,4,1,3,2,0,14,15,"train"
17,0.375300780886537,0.649606285218135,18,0.200497454210172,0.879444187934926,0.937972380806383,4,4,0.849633570791687,0.946473511317357,0.829080632060584,0.481230938052505,1,2,0,0.310635539894241,0.198121017940249,0.399246164662178,0.810996961410386,0.195505008021311,0.399814064383891,0.402870212932573,0.347141593709577,5,4,3,1,1,2,0,17,17,"train"
16,0.465570237270223,0.714658277850734,18,0.417264499016776,0.468557596868773,0.60056355505282,4,2,0.895106762834868,0.327774363541731,0.520213925166936,0.271027821047638,1,2,0,0.589646239566577,0.271327012198164,0.543439039778312,0.888290368661655,0.533161380497538,0.662345982374834,0.420152666228117,0.872789452652707,4,3,2,1,4,5,2,15,16,"test"
18,0.459940397665712,0.327751195383287,17,0.43984250153467,0.437922467418525,0.486216015637267,4,3,0.970554467575542,0.652940790946533,0.768091222980073,0.430697291801139,1,3,0,0.407635882081582,0.385012308440767,0.366659655145868,0.250334658553094,0.487271554883547,0.406880795449741,0.520555906650477,0.340707410971372,4,2,2,1,2,3,0,17,18,"train"
19,0.417980145612624,0.346177097601608,17,0.745002813184574,0.977396468373154,0.535460359023242,3,1,0.478987939240577,0.363602084765543,0.817050100715265,0.343103193416817,2,4,0,0.610867948428933,0.200740126467073,0.476920447016091,0.231010302365338,0.329471589643878,0.732348219947946,0.93145006608083,0.468509530333564,3,1,2,1,1,3,0,18,19,"train"
15,0.364049057280317,0.849592664876861,18,0.864209444799354,0.873971704884172,0.276200566690772,3,2,0.548587401802284,0.233788424684827,0.795646410436512,0.242442508345614,2,3,0,0.500008175061114,0.264641614710941,0.605996349857566,0.863322622315418,0.469201052160038,0.307243523508295,0.325248705530332,0.333015003854117,5,4,2,1,1,4,0,14,15,"train"
15,0.181010831251042,0.779896299768193,17,0.317133836451975,0.240988943647476,0.57171372629446,3,3,0.980876997161815,0.232671400963528,0.521583332265729,0.3454780651149,1,1,0,0.261329306032537,0.155062250275417,0.420765877798262,0.1591444961037,0.195303043041699,0.687887148358604,0.126756294016745,0.286029639999404,4,4,3,1,3,5,0,14,15,"train"
13,0.126751894623673,0.227109429650908,19,0.344677428018346,0.426020600084013,0.47280168571466,4,4,0.973927169696528,0.286700466595716,0.773791142790457,0.971082742242592,2,2,0,0.519215095052978,0.202255293151655,0.515879473870808,0.875268568234964,0.32721261245773,0.213339982346601,0.432088517703528,0.30161005829549,2,3,4,2,3,2,2,14,13,"train"
14,0.248985389293434,0.200059698167862,18,0.347311720561043,0.807782847913217,0.472493739209315,4,3,0.0613374044729595,0.241834437659558,0.538622833957812,0.950640253530104,2,2,0,0.619495562506646,0.231037554262115,0.331504670029707,0.252437244570894,0.365738098195884,0.455823316383688,0.239170426100411,0.77845001650653,4,4,5,1,2,2,0,13,14,"test"
17,0.481135842875012,0.237794885575836,18,0.205467719814016,0.41264640827527,0.792351557813446,4,3,0.278992202908673,0.201494398865374,0.79203000332778,0.90487987406313,1,4,0,0.167649260866652,0.386309996363715,0.426738225151793,0.17330205278524,0.591023169445974,0.666249049849052,0.31674444134209,0.317537584998945,4,3,3,1,1,3,0,16,17,"train"
17,0.414737513212581,0.696072620199633,18,0.524972406359753,0.837846530450479,0.440416919149398,4,4,0.852749622947074,0.948089920016017,0.473502940073928,0.325530311601526,1,1,0,0.128428001575188,0.380519604902422,0.671743850654535,0.161193821967655,0.585501103516924,0.315660639589807,0.399619520395866,0.809170497547319,1,4,2,2,2,1,0,18,18,"test"
15,0.252337007241811,0.341910870115796,18,0.447200799313651,0.830102573325544,0.94466694436398,4,4,0.943638984605197,0.303938588382201,0.549661124186153,0.319873748594646,1,2,0,0.41153358119746,0.451089471061637,0.964647675162805,0.240052222492739,0.437006044138414,0.683037697968775,0.466113212668815,0.776467493202572,4,2,4,1,1,4,0,14,15,"train"
13,0.178199088505543,0.86792084276243,17,0.231280016827811,0.884125379960399,0.266998271938442,4,4,0.258511461255811,0.930690929400249,0.521804598778561,0.835366297083942,2,1,0,0.197313046970707,0.900121956137282,0.38054582870033,0.27410298792451,0.399170691707703,0.561148674680167,0.32843323152186,0.341836328120852,4,1,1,2,2,5,0,12,13,"test"
8,0.404935318871023,0.229634327017755,17,0.946380666468292,0.344871286979666,0.396496500801134,4,4,0.486992416552172,0.587677671616704,0.793831664594366,0.475566096624745,2,3,0,0.413274692028316,0.344463584612691,0.290080307629924,0.764560065380276,0.576811126263559,0.431857787209008,0.462132610437761,0.332455922112204,5,3,4,1,1,5,0,7,7,"train"
16,0.413484677648961,0.214768660716301,17,0.38979969620455,0.12248193871524,0.372865596531146,4,2,0.228914492571022,0.360184186658938,0.728811131932504,0.416229830732878,2,3,0,0.514065205896181,0.439890165497399,0.393778691759127,0.198338210071979,0.425127216648933,0.520556164565215,0.369345327500173,0.149625651867294,4,3,3,1,1,3,0,16,16,"train"
18,0.35880108523475,0.351266558761898,17,0.360598025925527,0.181509662119509,0.571835203385118,3,2,0.966511666896647,0.985591617529447,0.796812540525276,0.811556953569971,1,4,0,0.541907286398493,0.357921661980633,0.334479218487583,0.785244432732602,0.881600658946388,0.480758489210114,0.384327214766904,0.320717664802631,5,2,2,1,2,5,0,18,18,"train"
11,0.335197932972947,0.790379769634681,19,0.810268854311648,0.824165145514181,0.492580355087758,2,1,0.656997224920185,0.749920136113757,0.298015113491352,0.209297974616827,2,3,1,0.606736760841694,0.787245369941763,0.4595783296805,0.585622228870894,0.550156249250996,0.539175175133622,0.349680518173384,0.729285680840788,4,3,1,1,1,5,0,9,10,"train"
15,0.213411842133526,0.744990541128924,20,0.353588867697462,0.390749052072278,0.935096533474441,3,2,0.47558508237447,0.238350510004988,0.255162278448396,0.974526785384714,1,1,2,0.620076344485137,0.93184092679268,0.30735701001817,0.773955236388085,0.598235335966784,0.447879460271165,0.907568514372396,0.299565885846105,5,5,3,1,1,5,0,14,15,"train"
11,0.210369394027098,0.890780707402357,19,0.877711987000901,0.337496707568001,0.592664248400594,3,3,0.278751747148561,0.659816969896749,0.810881328966225,0.758525684909359,1,2,0,0.585421270177854,0.843097392035448,0.669326288238203,0.925128467855129,0.110175623696595,0.769774716363977,0.888497686678822,0.717180574667073,4,5,3,1,2,5,0,10,10,"train"
11,0.240689958998579,0.368930334464242,18,0.388930706427215,0.422810621727821,0.430991422349291,1,4,0.230214844473984,0.935035190043527,0.498432287495705,0.253965983205555,1,2,0,0.940044075573198,0.409748271474224,0.695630959355612,0.278227707075123,0.880240716833967,0.418867422101556,0.894219033979755,0.881841376361596,3,4,4,1,2,5,2,10,10,"train"
15,0.258078048476764,0.312150144502594,18,0.418716339390938,0.428833901871587,0.298898514953636,2,1,0.472158630315377,0.293044999535374,0.170409178829152,0.453943963527086,2,2,0,0.652466742605753,0.202665790566679,0.660223377276939,0.735535904044444,0.505757523349428,0.380162217308107,0.348825171346495,0.188041397257821,5,3,3,1,2,1,2,12,12,"train"
14,0.436475312865339,0.356520958450573,17,0.279003450366501,0.300378747537924,0.156608537724223,2,3,0.188105634068461,0.25342590308297,0.386919776337961,0.765870537187741,2,2,0,0.317173567382704,0.761068164665465,0.630964368257117,0.827440864789033,0.518909732206417,0.39046840404608,0.70261044910444,0.799069818220389,4,2,1,1,1,3,2,11,12,"train"
17,0.454263136696697,0.512905301800319,17,0.816675381314729,0.402447730496322,0.447554592204287,4,4,0.860580421150857,0.920903327613858,0.172538192803199,0.143452784035836,1,1,0,0.40761020896652,0.818986011346312,0.339000700793159,0.759493745192638,0.34381406735697,0.1009283558509,0.167867373329037,0.310048278679782,4,4,4,1,1,5,2,15,16,"train"
17,0.340132447898374,0.343607540825448,18,0.178537627351761,0.552988056941215,0.351558241503483,4,3,0.215339780678507,0.144903259573005,0.400349335037369,0.35807902473916,1,3,0,0.275018954405838,0.388500663288026,0.758606283843816,0.807142908673643,0.406391539902111,0.478898510352989,0.363530019278155,0.779940146522935,4,3,4,1,1,5,2,14,15,"train"
15,0.369293388955778,0.259651659043973,18,0.100195850372383,0.82049666350879,0.366153519236601,4,3,0.957972205571227,0.707914472716565,0.206655943760344,0.336553774297795,2,1,0,0.322083310795483,0.475009359950967,0.614364794182412,0.326151901459045,0.396546565276207,0.480776479156197,0.216175601524482,0.223030825146628,3,2,4,1,4,1,8,12,12,"test"
17,0.428477519112851,0.325019137353424,17,0.925245347274127,0.433978533346146,0.655613321914588,3,4,0.724851732748226,0.697708570734612,0.194689675826948,0.839794901964084,1,3,0,0.679864030199815,0.187276922553503,0.507671413282369,0.836340336712378,0.924785657772591,0.328330451516841,0.308204118460629,0.405978429978912,4,3,4,2,5,5,2,15,15,"test"
14,0.483802591223089,0.0846742242457853,18,0.45349927612324,0.458786056039445,0.396297353175575,3,3,0.719891609482374,0.330355330736585,0.131206652773218,0.788065471359177,1,2,0,0.245550639825361,0.295941017407595,0.299177058767353,0.0657933441120484,0.0277003412195547,0.528029893938893,0.346484497938863,0.380024146382982,4,1,4,1,1,3,8,11,12,"train"
10,0.350715265235018,0.709655963905028,19,0.356866901357832,0.199026380982373,0.641854440249966,4,2,0.960232679610809,0.120758710222514,0.297423887979987,0.262049358572026,2,2,0,0.371911789764728,0.0112986245907867,0.423091733852667,0.747866870962963,0.550929072584437,0.64120428309213,0.313904177626255,0.975785908255197,5,4,4,1,1,1,9,11,10,"train"
13,0.327119797034236,0.356506993116128,18,0.554630068115595,0.62011476214759,0.454675927180402,4,4,0.886115812768776,0.213076263150318,0.171311501710789,0.433615934405784,1,2,0,0.255677549621184,0.320668984675186,0.46210913918618,0.192840640711527,0.402321224454655,0.559843938400408,0.397394158392794,0.245593034973706,4,4,4,3,3,5,0,12,11,"test"
14,0.258196180245345,0.244818943786851,18,0.346239629511873,0.373625635310819,0.304429413674029,3,4,0.259944879533675,0.494434138353836,0.207551589281667,0.369116637405331,1,1,0,0.477949009102719,0.369255641571796,0.466449587377678,0.644782683493959,0.430318226680281,0.549632950148165,0.182028095901343,0.829408969232177,5,4,4,1,1,1,4,11,12,"test"
17,0.463923460115932,0.233808439652563,17,0.206852538507035,0.332658650499641,0.598165316311315,4,4,0.974029077663262,0.9806155323469,0.165964128419683,0.349283910666125,1,1,0,0.307238561977012,0.755503373332275,0.511382564383996,0.637334217719017,0.655889049393091,0.601089532963217,0.467359398104371,0.370514165461189,5,3,4,1,2,5,2,14,15,"train"
17,0.444544558473926,0.264413591779527,17,0.506652568032149,0.250619725055617,0.92737861729769,4,3,0.443274647190379,0.699766249872691,0.302829727353368,0.409598389189488,1,2,0,0.461413243673036,0.360844669750057,0.743628912148566,0.32670750223146,0.383676521564159,0.364562303952357,0.47902460761356,0.854810476045164,5,2,2,1,2,5,14,15,14,"test"
13,0.248967235655764,0.239902114622078,17,0.404143298700408,0.8036851492395,0.943062319352456,3,3,0.452907438441818,0.349498783318903,0.576644046761485,0.227685770993457,1,2,0,0.951575880166265,0.361859506764539,0.483752761536427,0.0680771876602192,0.465643476002488,0.60009422145354,0.34535195856721,0.401765954630678,5,3,3,1,1,5,0,12,12,"test"
14,0.415081982017373,0.22195060827938,17,0.330465751758997,0.823198860097134,0.288288127165326,2,1,0.137263632150172,0.322204081479954,0.553734539947203,0.888806793208268,1,2,0,0.227798159596972,0.774779394957518,0.595547597990196,0.835939267630891,0.302314560897501,0.39964208354183,0.341137009111362,0.55892251355747,4,2,3,2,2,2,2,11,12,"test"
11,0.387166492974267,0.6777163027458,18,0.476062924140962,0.893084641772087,0.282047984864865,4,4,0.211646769752531,0.300384008443373,0.749393740525032,0.840211673340262,1,1,0,0.340876171997112,0.265895044991303,0.431525266601372,0.270222770647417,0.470962033000474,0.45895673401514,0.39649123180482,0.273316841981104,4,2,5,3,4,5,2,8,9,"train"
11,0.115387049924641,0.310594927036174,19,0.242418149191563,0.374966051105944,0.461009285022959,1,1,0.233510578949487,0.150787917177741,0.196025197908595,0.979606686204753,3,3,0,0.174541153811058,0.729098166949597,0.451135155379852,0.808086663636337,0.446935818821171,0.923702285719618,0.825845878721421,0.884843002365215,1,5,5,4,3,5,12,10,10,"test"
9,0.4119656492891,0.183726129070672,19,0.479119262323121,0.917858799860691,0.946896287745744,1,1,0.187423274119314,0.251384491276662,0.308857442735695,0.96446322213122,3,2,2,0.418825552094789,0.381978667040343,0.546460814741426,0.150159944486755,0.903208600372695,0.336533284920738,0.374356663280062,0.753206816724522,5,3,4,1,1,4,2,8,8,"test"
10,0.371087510948947,0.351130223984477,18,0.312488114388606,0.454293602512144,0.507126773238069,2,2,0.262096502917863,0.153041504563474,0.236726224641341,0.378192302745963,1,1,0,0.567682420133624,0.407175482723793,0.271374775231137,0.805412606001317,0.504578556853433,0.42215427446039,0.444806789075161,0.860901178801656,4,3,5,2,4,5,2,10,10,"train"
13,0.438075452702904,0.270330447667327,17,0.223732648120169,0.339210445417377,0.596651308988124,2,2,0.277386185247102,0.340492340215891,0.207275583481724,0.347979665407464,1,2,0,0.26808713711674,0.321974915885105,0.346759812861336,0.213500805533124,0.503360334945545,0.312030038760628,0.878677818366496,0.683572744723172,4,2,2,1,1,3,4,14,13,"train"
10,0.416759730669106,0.345045922880527,17,0.836887090085561,0.836523241965016,0.310892858111174,2,2,0.485810674768638,0.699359390639216,0.255288472079175,0.286692943699478,1,3,0,0.42970729603735,0.415982685514783,0.475624512743849,0.689220814926359,0.450066464730162,0.474099301056784,0.672225999896265,0.29749490944789,3,3,2,2,2,3,0,11,11,"train"
17,0.136790685178354,0.271421176516135,17,0.544777869376414,0.300243727070662,0.193940819338494,3,1,0.438656295679014,0.658306802576575,0.241711744231561,0.808376201309728,1,3,0,0.473409284156688,0.282846685942201,0.297266354654086,0.182638703930158,0.906406510591698,0.41322382952724,0.295867530837685,0.368502410701219,3,4,3,2,3,5,0,17,18,"train"
15,0.284208919424142,0.321376999951983,17,0.399626483293708,0.80263295193691,0.367089161321485,0,2,0.784821379605734,0.873917039527845,0.601963430045936,0.893861326663728,2,3,0,0.572248065230227,0.710357841944441,0.64906137989078,0.134931294942774,0.366192950689768,0.723247794473911,0.167858237868609,0.402775760457465,3,3,3,2,3,2,0,14,14,"train"
14,0.294599227641823,0.185126702069561,18,0.314081265608844,0.406141990968279,0.437374876104889,1,1,0.253714028249231,0.198924361527208,0.499497435215235,0.45452369919683,2,3,0,0.312590941394705,0.740302950723963,0.366882193652553,0.76529538256537,0.380894482826185,0.629097088998334,0.258070343717723,0.423455191157097,4,5,5,1,2,2,0,14,14,"test"
13,0.270980752585554,0.72814908820947,18,0.252704448059331,0.262102779336184,0.398016692636096,4,4,0.251184434903329,0.287618540593857,0.167150247529747,0.327650300429094,1,3,0,0.323998361859383,0.687004105434351,0.867429801158256,0.743988172431085,0.340732535057979,0.484583041021734,0.194194442853328,0.157768630311385,4,3,3,2,2,3,0,13,14,"test"
17,0.311288826309313,0.768368770384684,17,0.490754628582839,0.400375161320977,0.424517123399986,3,3,0.361618824954908,0.706004426982622,0.761611614313534,0.275260395469765,1,1,0,0.558409179511877,0.842593892142036,0.447847596429045,0.798688574307925,0.965763756094089,0.422392693186665,0.360063184136006,0.587892711986908,4,3,5,3,5,5,0,17,18,"train"
10,0.318670628921085,0.872276470957719,17,0.901378626624657,0.367880909001368,0.546726064640465,2,2,0.531100280212492,0.298277358204912,0.144662820853639,0.483718845937543,4,1,0,0.428267466330158,0.393613364884292,0.868737679159157,0.118077184713069,0.403508674524591,0.480332603308816,0.396608407029838,0.276582755553726,4,4,5,5,5,4,2,11,10,"train"
13,0.2088572121408,0.319264989790576,17,0.245623802291048,0.315840393785048,0.617354100275645,4,4,0.849832146229232,0.759254789512103,0.192498669955074,0.0810606122670494,1,3,0,0.593569141557563,0.412539796681426,0.511515553507003,0.803910613416792,0.557224956930633,0.517558932264886,0.342956428554394,0.203245645087977,5,4,4,1,3,4,0,13,12,"train"
15,0.469442419468418,0.287879897869054,17,0.319942689672721,0.423829420256194,0.705586370772667,4,4,0.863271534362309,0.928362200963348,0.365722201715337,0.414485611330715,2,3,0,0.389254837645241,0.349180479262419,0.455103649096887,0.246519353239951,0.88681020823701,0.428341820972427,0.378998020911605,0.855797691719278,4,3,3,1,2,4,4,15,14,"train"
11,0.106111869919434,0.213303466536714,17,0.292950788412413,0.275421678767029,0.383234004815353,3,3,0.734521982226339,0.388412534470283,0.240207383805053,0.433446789486591,1,1,0,0.412079248298128,0.369758245273374,0.974783347415037,0.654314837534899,0.268381070025871,0.360287486201648,0.245809699387098,0.15279051409148,4,2,5,2,5,5,2,11,12,"train"
12,0.222769943260344,0.826469801925463,18,0.231104086207476,0.822746526148519,0.246462988201544,2,2,0.168553190697054,0.169538184100426,0.155285236503323,0.371059303966929,1,4,0,0.39733846868452,0.291605613007665,0.970471268418513,0.612831597053363,0.455432757442517,0.35509254618175,0.219111330284999,0.316933079383933,4,5,5,2,4,5,0,11,11,"train"
10,0.491385048615076,0.83060332139608,19,0.844088959559303,0.316708685054548,0.627018690544159,3,2,0.712559443454333,0.697653865632995,0.513102125557109,0.960462141290522,1,1,0,0.499998986049823,0.243211988830195,0.586156808811615,0.228309988336651,0.862066415316908,0.71080538701709,0.891122161556461,0.819725606321996,5,3,4,2,2,5,0,11,10,"test"
10,0.331378696183315,0.236372487631074,18,0.476168773997519,0.243047060602083,0.39735352915035,2,2,0.702758091528201,0.340840725599629,0.225658104650442,0.308981317521011,4,2,0,0.661951458662896,0.917684785889916,0.542435240387466,0.673198660250745,0.548528479696837,0.344839480934859,0.850824023523784,0.772567329947256,4,2,5,1,1,2,2,10,9,"train"
